leverage,protection,moneyness,rebalance,vrp_mode,window_years,start,end,terminal_wealth,cagr,max_drawdown,ruined,log_terminal
3.0,put25,0.25,monthly,fair,10,1992-06-05,2002-06-05,6.158478579199604,0.19938372749357303,0.8291157832577126,False,1.8178297631437148
3.0,put25,0.25,monthly,fair,10,1992-07-06,2002-07-08,4.9963222603013,0.1744549536140121,0.8278579538888807,False,1.60870209384625
3.0,put25,0.25,monthly,fair,10,1992-08-05,2002-08-05,4.408673874199888,0.15995093330044896,0.9237003725556685,False,1.4835739354385866
3.0,put25,0.25,monthly,fair,10,1992-09-08,2002-09-09,3.996821994606267,0.14858527629625784,0.9139915711071883,False,1.3854995439879896
3.0,put25,0.25,monthly,fair,10,1992-10-05,2002-10-07,2.2565082229034834,0.08474881193176964,0.9279202732526028,False,0.8138185843746599
3.0,put25,0.25,monthly,fair,10,1992-11-05,2002-11-05,3.2147292607743845,0.12388372881790821,0.92906090182022,False,1.1677431428759273
3.0,put25,0.25,monthly,fair,10,1992-12-07,2002-12-09,2.810794515116095,0.10882876783703299,0.9273756535215345,False,1.0334671889735687
3.0,put25,0.25,monthly,fair,10,1993-01-05,2003-01-06,3.0229811387761583,0.11695832103020654,0.9286629485421336,False,1.1062434765374196
3.0,put25,0.25,monthly,fair,10,1993-02-05,2003-02-05,2.1121132391745805,0.07764611012802902,0.9267397383999407,False,0.7476889814400921
3.0,put25,0.25,monthly,fair,10,1993-03-05,2003-03-05,2.5887504583049066,0.09980242907372316,0.9270458162232815,False,0.9511753107647852
3.0,put25,0.25,monthly,fair,10,1993-04-05,2003-04-07,2.513800136413846,0.09652021006229283,0.9305982559257919,False,0.9217956067745886
3.0,put25,0.25,monthly,fair,10,1993-05-05,2003-05-05,2.850954543804384,0.11046598123812434,0.9300655187367548,False,1.047653865855475
3.0,put25,0.25,monthly,fair,10,1993-06-07,2003-06-09,3.4582372230024045,0.13204413137581406,0.9268562202783408,False,1.2407589861234132
3.0,put25,0.25,monthly,fair,10,1993-07-06,2003-07-07,3.8654915506473397,0.14475470067892804,0.9255863001165594,False,1.3520888539390716
3.0,put25,0.25,monthly,fair,10,1993-08-05,2003-08-05,4.121402344471425,0.15216034080883856,0.9237003725556685,False,1.416193480318755
3.0,put25,0.25,monthly,fair,10,1993-09-07,2003-09-08,3.8785467138613114,0.1451406865586422,0.9074012555850988,False,1.3554605251875402
3.0,put25,0.25,monthly,fair,10,1993-10-05,2003-10-06,2.8573102552776963,0.11068140026858919,0.9279202732526028,False,1.0498807121295826
3.0,put25,0.25,monthly,fair,10,1993-11-05,2003-11-05,3.379883677431478,0.12952908058240054,0.92906090182022,False,1.2178412939416179
3.0,put25,0.25,monthly,fair,10,1993-12-06,2003-12-08,3.689166651442534,0.1393825255498704,0.9276938476090516,False,1.3054005928293362
3.0,put25,0.25,monthly,fair,10,1994-01-05,2004-01-05,3.937219171763656,0.14690410702330503,0.9286629485421336,False,1.370474680151406
3.0,put25,0.25,monthly,fair,10,1994-02-07,2004-02-09,4.040905687402971,0.14980177549432994,0.9262302572586216,False,1.3964688468987065
3.0,put25,0.25,monthly,fair,10,1994-03-07,2004-03-08,5.6453453906839055,0.18888047369452554,0.9271380239642926,False,1.7308313809706122
3.0,put25,0.25,monthly,fair,10,1994-04-05,2004-04-05,5.110617085438382,0.17716580266247672,0.9305982559257919,False,1.6313201572844294
3.0,put25,0.25,monthly,fair,10,1994-05-05,2004-05-05,4.795665534986232,0.16970290798207466,0.9300655187367548,False,1.567712496406964
3.0,put25,0.25,monthly,fair,10,1994-06-06,2004-06-07,5.107738815621264,0.17704697280278325,0.9269778307270296,False,1.6307568044474154
3.0,put25,0.25,monthly,fair,10,1994-07-05,2004-07-06,5.2026356192658065,0.17921484919814135,0.9285016763017082,False,1.6491653470411871
3.0,put25,0.25,monthly,fair,10,1994-08-05,2004-08-05,5.367104168086386,0.18294353256567764,0.9237003725556685,False,1.680288502003244
3.0,put25,0.25,monthly,fair,10,1994-09-06,2004-09-07,4.00923853424675,0.14889789400142828,0.9201403719127368,False,1.3886013315777246
3.0,put25,0.25,monthly,fair,10,1994-10-05,2004-10-05,4.063433188613583,0.15048504628657478,0.9279202732526028,False,1.402028229243441
3.0,put25,0.25,monthly,fair,10,1994-11-07,2004-11-08,4.495490272323171,0.16211982261442803,0.9286783794889056,False,1.5030747325705176
3.0,put25,0.25,monthly,fair,10,1994-12-05,2004-12-06,5.68003149330438,0.1896086340567189,0.9283141502086627,False,1.7369567773135304
3.0,put25,0.25,monthly,fair,10,1995-01-05,2005-01-05,5.031631793607505,0.1753339489262853,0.9286629485421336,False,1.6157443437493855
3.0,put25,0.25,monthly,fair,10,1995-02-06,2005-02-07,4.643968542206891,0.1659006663496756,0.927089522130763,False,1.5355692899554438
3.0,put25,0.25,monthly,fair,10,1995-03-06,2005-03-07,7.076956781854918,0.21604533875616672,0.9275466959114336,False,1.9568439822295745
3.0,put25,0.25,monthly,fair,10,1995-04-05,2005-04-05,4.029470921796363,0.14951996446890647,0.9305982559257919,False,1.393635082425919
3.0,put25,0.25,monthly,fair,10,1995-05-05,2005-05-05,3.7500663347105294,0.14129006812409584,0.9300655187367548,False,1.3217735290820076
3.0,put25,0.25,monthly,fair,10,1995-06-05,2005-06-06,3.88068094134569,0.14516118313638748,0.9271080932168838,False,1.3560106385836252
3.0,put25,0.25,monthly,fair,10,1995-07-05,2005-07-05,3.738210671994939,0.1409287896090201,0.9285016763017082,False,1.3186070669944392
3.0,put25,0.25,monthly,fair,10,1995-08-07,2005-08-08,3.8016167293299747,0.14280734971138243,0.9235903325612705,False,1.3354264313388227
3.0,put25,0.25,monthly,fair,10,1995-09-05,2005-09-06,2.8822858726069653,0.11161611143275052,0.9259020281183328,False,1.058583685096311
3.0,put25,0.25,monthly,fair,10,1995-10-05,2005-10-05,2.363021807535469,0.0897870959526923,0.9279202732526028,False,0.8599412269118556
3.0,put25,0.25,monthly,fair,10,1995-11-06,2005-11-07,2.7844679829023966,0.10778623842981205,0.9284579065726508,False,1.0240568256522993
3.0,put25,0.25,monthly,fair,10,1995-12-05,2005-12-05,2.811465706506454,0.10888659725716399,0.9283141502086627,False,1.0337059510966615
3.0,put25,0.25,monthly,fair,10,1996-01-05,2006-01-05,2.7267185815770776,0.10549827435443637,0.9286629485421335,False,1.003098901463488
3.0,put25,0.25,monthly,fair,10,1996-02-05,2006-02-06,2.383761388920153,0.09071375766221834,0.9267397383999407,False,0.868679655653707
3.0,put25,0.25,monthly,fair,10,1996-03-05,2006-03-06,2.9670325859905486,0.11487394702594078,0.9270458162232814,False,1.0875623240561088
3.0,put25,0.25,monthly,fair,10,1996-04-08,2006-04-10,2.6131823858098735,0.10077826815089819,0.9316497108170444,False,0.9605687834940668
3.0,put25,0.25,monthly,fair,10,1996-05-06,2006-05-08,2.9046491477544234,0.11247525006196235,0.9303314318070324,False,1.0663126077102687
3.0,put25,0.25,monthly,fair,10,1996-06-05,2006-06-05,2.2903264201816347,0.08641227946982188,0.9271080932168839,False,0.8286943489720975
3.0,put25,0.25,monthly,fair,10,1996-07-05,2006-07-05,2.5735862226967594,0.09915640011081894,0.9285016763017082,False,0.9453003436087823
3.0,put25,0.25,monthly,fair,10,1996-08-05,2006-08-07,3.118505242322442,0.12040327829278175,0.9237003725556684,False,1.1373537980223714
3.0,put25,0.25,monthly,fair,10,1996-09-05,2006-09-05,2.3759619610208933,0.09040816287939091,0.9259020281183327,False,0.8654023917009012
3.0,put25,0.25,monthly,fair,10,1996-10-07,2006-10-09,1.7203004643704916,0.055724885601796226,0.9321629416695961,False,0.5424989641565822
3.0,put25,0.25,monthly,fair,10,1996-11-05,2006-11-06,2.24070309668845,0.0840108661266128,0.9290609018202199,False,0.8067896990663588
3.0,put25,0.25,monthly,fair,10,1996-12-05,2006-12-05,2.3292207179910833,0.08824352541541503,0.9283141502086627,False,0.8455337558369765
