date,total_return_index,close,vix,rf_annual,div_yield
1962-08-29,,58.660000,,0.028100,0.035429
1962-08-30,,58.680000,,0.028000,0.035429
1962-08-31,,59.119999,,0.028100,0.035429
1962-09-04,,58.560001,,0.028300,0.035862
1962-09-05,,58.119999,,0.028500,0.035862
1962-09-06,,58.360001,,0.027900,0.035862
1962-09-07,,58.380001,,0.027900,0.035862
1962-09-10,,58.450001,,0.027700,0.035862
1962-09-11,,58.590000,,0.027700,0.035862
1962-09-12,,58.840000,,0.027800,0.035862
1962-09-13,,58.700001,,0.027800,0.035862
1962-09-14,,58.889999,,0.027800,0.035862
1962-09-17,,59.080002,,0.027800,0.035862
1962-09-18,,59.029999,,0.027700,0.035862
1962-09-19,,58.950001,,0.027700,0.035862
1962-09-20,,58.540001,,0.027500,0.035862
1962-09-21,,57.689999,,0.027600,0.035862
1962-09-24,,56.630001,,0.027500,0.035862
1962-09-25,,56.959999,,0.027600,0.035862
1962-09-26,,56.150002,,0.027600,0.035862
1962-09-27,,55.770000,,0.027600,0.035862
1962-09-28,,56.270000,,0.027400,0.035862
1962-10-01,,55.490002,,0.027300,0.037327
1962-10-02,,56.099998,,0.027400,0.037327
1962-10-03,,56.160000,,0.027700,0.037327
1962-10-04,,56.700001,,0.027600,0.037327
1962-10-05,,57.070000,,0.027600,0.037327
1962-10-08,,57.070000,,0.027600,0.037327
1962-10-09,,57.200001,,0.027500,0.037327
1962-10-10,,57.240002,,0.027600,0.037327
1962-10-11,,57.049999,,0.027700,0.037327
1962-10-12,,56.950001,,0.027400,0.037327
1962-10-15,,57.270000,,0.027500,0.037327
1962-10-16,,57.080002,,0.027400,0.037327
1962-10-17,,56.889999,,0.027500,0.037327
1962-10-18,,56.340000,,0.027400,0.037327
1962-10-19,,55.590000,,0.027200,0.037327
1962-10-22,,54.959999,,0.027300,0.037327
1962-10-23,,53.490002,,0.027400,0.037327
1962-10-24,,55.209999,,0.027400,0.037327
1962-10-25,,54.689999,,0.027400,0.037327
1962-10-26,,54.540001,,0.027300,0.037327
1962-10-29,,55.720001,,0.026900,0.037327
1962-10-30,,56.540001,,0.027200,0.037327
1962-10-31,,56.520000,,0.027200,0.037327
1962-11-01,,57.119999,,0.027200,0.035199
1962-11-02,,57.750000,,0.028300,0.035199
1962-11-05,,58.349998,,0.028400,0.035199
1962-11-07,,58.709999,,0.028400,0.035199
1962-11-08,,58.320000,,0.028000,0.035199
1962-11-09,,58.779999,,0.028000,0.035199
1962-11-12,,59.590000,,0.028300,0.035199
1962-11-13,,59.459999,,0.028100,0.035199
1962-11-14,,60.160000,,0.028200,0.035199
1962-11-15,,59.970001,,0.028400,0.035199
1962-11-16,,60.160000,,0.028300,0.035199
1962-11-19,,59.820000,,0.028300,0.035199
1962-11-20,,60.450001,,0.028300,0.035199
1962-11-21,,60.810001,,0.028400,0.035199
1962-11-23,,61.540001,,0.028400,0.035199
1962-11-26,,61.360001,,0.028500,0.035199
1962-11-27,,61.730000,,0.028700,0.035199
1962-11-28,,62.119999,,0.028700,0.035199
1962-11-29,,62.410000,,0.028600,0.035199
1962-11-30,,62.259998,,0.028600,0.035199
1962-12-03,,61.939999,,0.028600,0.034004
1962-12-04,,62.639999,,0.028600,0.034004
1962-12-05,,62.389999,,0.028500,0.034004
1962-12-06,,62.930000,,0.028400,0.034004
1962-12-07,,63.060001,,0.028300,0.034004
1962-12-10,,62.270000,,0.028200,0.034004
1962-12-11,,62.320000,,0.028400,0.034004
1962-12-12,,62.630001,,0.028500,0.034004
1962-12-13,,62.419998,,0.028500,0.034004
1962-12-14,,62.570000,,0.028500,0.034004
1962-12-17,,62.369999,,0.028600,0.034004
1962-12-18,,62.070000,,0.028700,0.034004
1962-12-19,,62.580002,,0.028800,0.034004
1962-12-20,,62.820000,,0.028900,0.034004
1962-12-21,,62.639999,,0.028800,0.034004
1962-12-24,,62.630001,,0.028800,0.034004
1962-12-26,,63.020000,,0.028600,0.034004
1962-12-27,,62.930000,,0.029000,0.034004
1962-12-28,,62.959999,,0.029300,0.034004
1962-12-31,,63.099998,,0.029200,0.034004
1963-01-02,,62.689999,,0.028800,0.032842
1963-01-03,,63.720001,,0.028600,0.032842
1963-01-04,,64.129997,,0.029000,0.032842
1963-01-07,,64.120003,,0.029100,0.032842
1963-01-08,,64.739998,,0.029000,0.032842
1963-01-09,,64.589996,,0.028900,0.032842
1963-01-10,,64.709999,,0.028900,0.032842
1963-01-11,,64.849998,,0.028900,0.032842
1963-01-14,,65.199997,,0.028800,0.032842
1963-01-15,,65.110001,,0.028800,0.032842
1963-01-16,,64.669998,,0.028900,0.032842
1963-01-17,,65.129997,,0.029100,0.032842
1963-01-18,,65.180000,,0.029200,0.032842
1963-01-21,,65.279999,,0.029200,0.032842
1963-01-22,,65.440002,,0.029300,0.032842
1963-01-23,,65.620003,,0.029500,0.032842
1963-01-24,,65.750000,,0.029400,0.032842
1963-01-25,,65.919998,,0.029300,0.032842
1963-01-28,,66.239998,,0.029200,0.032842
1963-01-29,,66.230003,,0.029300,0.032842
1963-01-30,,65.849998,,0.029300,0.032842
1963-01-31,,66.199997,,0.029300,0.032842
1963-02-01,,66.309998,,0.029400,0.032514
1963-02-04,,66.169998,,0.029400,0.032514
1963-02-05,,66.110001,,0.029600,0.032514
1963-02-06,,66.400002,,0.029600,0.032514
1963-02-07,,66.169998,,0.029500,0.032514
1963-02-08,,66.169998,,0.029500,0.032514
1963-02-11,,65.760002,,0.029400,0.032514
1963-02-12,,65.830002,,0.029200,0.032514
1963-02-13,,66.150002,,0.029300,0.032514
1963-02-14,,66.349998,,0.029200,0.032514
1963-02-15,,66.410004,,0.029200,0.032514
1963-02-18,,66.519997,,0.029100,0.032514
1963-02-19,,66.199997,,0.029000,0.032514
1963-02-20,,65.830002,,0.029000,0.032514
1963-02-21,,65.919998,,0.028700,0.032514
1963-02-25,,65.459999,,0.028800,0.032514
1963-02-26,,65.470001,,0.029000,0.032514
1963-02-27,,65.010002,,0.029100,0.032514
1963-02-28,,64.290001,,0.029000,0.032514
1963-03-01,,64.099998,,0.029000,0.032739
1963-03-04,,64.720001,,0.028900,0.032739
1963-03-05,,64.739998,,0.029000,0.032739
1963-03-06,,64.849998,,0.029000,0.032739
1963-03-07,,65.260002,,0.028800,0.032739
1963-03-08,,65.330002,,0.028600,0.032739
1963-03-11,,65.510002,,0.028700,0.032739
1963-03-12,,65.669998,,0.028700,0.032739
1963-03-13,,65.910004,,0.028800,0.032739
1963-03-14,,65.599998,,0.028800,0.032739
1963-03-15,,65.930000,,0.028800,0.032739
1963-03-18,,65.610001,,0.028900,0.032739
1963-03-19,,65.470001,,0.028900,0.032739
1963-03-20,,65.949997,,0.029100,0.032739
1963-03-21,,65.849998,,0.029000,0.032739
1963-03-22,,66.190002,,0.029000,0.032739
1963-03-25,,66.209999,,0.029000,0.032739
1963-03-26,,66.400002,,0.029000,0.032739
1963-03-27,,66.680000,,0.029200,0.032739
1963-03-28,,66.580002,,0.029200,0.032739
1963-03-29,,66.570000,,0.029100,0.032739
1963-04-01,,66.849998,,0.029000,0.031511
1963-04-02,,66.839996,,0.029000,0.031511
1963-04-03,,67.360001,,0.029100,0.031511
1963-04-04,,67.849998,,0.029100,0.031511
1963-04-05,,68.279999,,0.029100,0.031511
1963-04-08,,68.519997,,0.029000,0.031511
1963-04-09,,68.449997,,0.028900,0.031511
1963-04-10,,68.290001,,0.029000,0.031511
1963-04-11,,68.769997,,0.029200,0.031511
1963-04-15,,69.089996,,0.029100,0.031511
1963-04-16,,69.139999,,0.029000,0.031511
1963-04-17,,68.919998,,0.029000,0.031511
1963-04-18,,68.889999,,0.028900,0.031511
1963-04-19,,69.230003,,0.028800,0.031511
1963-04-22,,69.300003,,0.028800,0.031511
1963-04-23,,69.529999,,0.028900,0.031511
1963-04-24,,69.720001,,0.028900,0.031511
1963-04-25,,69.760002,,0.028900,0.031511
1963-04-26,,69.699997,,0.028900,0.031511
1963-04-29,,69.650002,,0.028900,0.031511
1963-04-30,,69.800003,,0.029000,0.031511
1963-05-01,,69.970001,,0.029000,0.031128
1963-05-02,,70.169998,,0.029000,0.031128
1963-05-03,,70.029999,,0.029000,0.031128
1963-05-06,,69.529999,,0.029000,0.031128
1963-05-07,,69.440002,,0.029000,0.031128
1963-05-08,,70.010002,,0.029100,0.031128
1963-05-09,,70.349998,,0.029100,0.031128
1963-05-10,,70.519997,,0.029100,0.031128
1963-05-13,,70.480003,,0.029000,0.031128
1963-05-14,,70.209999,,0.028900,0.031128
1963-05-15,,70.430000,,0.029000,0.031128
1963-05-16,,70.250000,,0.029000,0.031128
